"city","yq","cecptrating","totalcost","incentiverate","TOTALOOH","PWRPRICE","WPOOH"
"Claremont",2008 Q2,12660.0002441406,138923.23046875,2.30000003178915,30303,0.77199999988079,0.417780425837066
"Claremont",2008 Q3,38634,384997.23046875,2.19800004959107,30303,0.77199999988079,1.27492327492327
"Claremont",2008 Q4,52524,482410.57421875,2.20000004768372,30303,0.77199999988079,1.73329373329373
"Claremont",2009 Q1,27386,249703.51171875,2.20000004768372,30303,0.77199999988079,0.903738903738904
"Claremont",2009 Q2,64237,599582.43359375,2.03000000544957,30303,0.77199999988079,2.11982311982312
"Claremont",2009 Q3,56775,475783.32421875,1.89999997615814,30303,0.77199999988079,1.87357687357687
"Claremont",2009 Q4,48086.9995117188,420197.458984375,1.89999997615814,30303,0.77199999988079,1.58687257075929
"Claremont",2010 Q1,51665.9997558594,431021.005859375,1.86818179217252,30303,0.77199999988079,1.70497969692306
"Claremont",2010 Q2,46195.9998779297,407885.3984375,1.72333329916,30303,0.77199999988079,1.5244695204412
"Claremont",2010 Q3,35008,283510.791015625,1.54666662216186,30303,0.77199999988079,1.15526515526516
"Claremont",2010 Q4,63151,608711.076171875,1.51916662851969,30303,0.77199999988079,2.08398508398508
"Claremont",2011 Q1,54701,474086.419921875,1.32499998807907,30303,0.77199999988079,1.80513480513481
"Claremont",2011 Q2,47651,392621,1.09900002479553,30303,0.77199999988079,1.57248457248457
"Claremont",2011 Q3,92898.0004882812,696452.84765625,1.01333334710863,30303,0.77199999988079,3.06563708175036
"Claremont",2011 Q4,36786,307064.200195312,0.649999976158142,30303,0.77199999988079,1.21393921393921
"Clovis",2007 Q3,295531.999755859,2734252.00976562,2.37981134090784,77675,0.785000011324882,3.80472481179092
"Clovis",2007 Q4,308022.999755859,2737199.75390625,2.20980773980801,77675,0.785000011324882,3.96553588356433
"Clovis",2008 Q1,179359,1660780.89453125,2.19937504455448,77675,0.785000011324882,2.30909559060187
"Clovis",2008 Q2,114929,1147721.9375,1.89999997615814,77675,0.785000011324882,1.47961377534599
"Clovis",2008 Q3,156635.999511719,1723181.8203125,1.87833331425985,77675,0.785000011324882,2.01655615721556
"Clovis",2008 Q4,141979.000244141,1396469.56835938,1.77879997730255,77675,0.785000011324882,1.82785967485215
"Clovis",2009 Q1,62068,528927.03125,1.54999995231628,77675,0.785000011324882,0.799073060830383
"Clovis",2009 Q2,188953,1591022.13867188,1.54694439967473,77675,0.785000011324882,2.43261023495333
"Clovis",2009 Q3,259413,2157015.80078125,1.40666664563692,77675,0.785000011324882,3.33972320566463
"Clovis",2009 Q4,115941,884325.171875,1.0995000243187,77675,0.785000011324882,1.49264242034117
"Clovis",2010 Q1,284045.999755859,2178950.77929688,1.08702129759687,77675,0.785000011324882,3.65685226592674
"Clovis",2010 Q2,161969.99987793,1288074.09375,0.648064494132995,77675,0.785000011324882,2.08522690541268
"Clovis",2010 Q3,215482,1653527.24609375,0.644324304284276,77675,0.785000011324882,2.77414869649179
"Clovis",2010 Q4,92979,682059.279296875,0.439999988675118,77675,0.785000011324882,1.19702607016415
"Clovis",2011 Q1,102123,749934.326171875,0.349999994039536,77675,0.785000011324882,1.3147473447055
"Clovis",2011 Q2,229615.000244141,1664963.65722656,0.349268287420273,77675,0.785000011324882,2.95609913413763
"Clovis",2011 Q3,247283.999511719,1942228.72265625,0.342127655414825,77675,0.785000011324882,3.18357257176336
"Clovis",2011 Q4,216791,1707835.91601562,0.254878048489733,77675,0.785000011324882,2.79100096556164
"Concord",2007 Q3,17837,171052.78125,2.43800001144409,111388,0.785000011324882,0.160133946206055
"Concord",2007 Q4,6275,70609.240234375,2.20000004768372,111388,0.785000011324882,0.0563346141415592
"Concord",2008 Q1,2328,24934.189453125,2.20000004768372,111388,0.785000011324882,0.0208999174058247
"Concord",2008 Q2,13873,145698.78125,1.89999997615814,111388,0.785000011324882,0.124546629798542
"Concord",2008 Q3,10265,97149,1.89999997615814,111388,0.785000011324882,0.0921553488706144
"Concord",2008 Q4,9581,112167.9609375,1.78333330154419,111388,0.785000011324882,0.0860146514884907
"Concord",2009 Q1,11884,115185.5703125,1.53999996185302,111388,0.785000011324882,0.106690128200524
"Concord",2009 Q2,35736.9996337891,361177.251953125,1.54636359214782,111388,0.785000011324882,0.320833479672757
"Concord",2009 Q3,42427,439482.5625,1.25818182121624,111388,0.785000011324882,0.380893812618954
"Concord",2009 Q4,26019,260295.3203125,1.08875001966953,111388,0.785000011324882,0.233588896469997
"Concord",2010 Q1,24702,233316.701171875,1.09857145377568,111388,0.785000011324882,0.221765360721083
"Concord",2010 Q2,29976,306300.76953125,0.649999976158142,111388,0.785000011324882,0.269113369483248
"Concord",2010 Q3,40680,341895.681640625,0.649090886116028,111388,0.785000011324882,0.365209896936833
"Concord",2010 Q4,28295,271614.2890625,0.387499991804362,111388,0.785000011324882,0.254021977232736
"Concord",2011 Q1,10582,69849.171875,0.349999994039536,111388,0.785000011324882,0.0950012568678852
"Concord",2011 Q2,34901,338251.841796875,0.348749995231629,111388,0.785000011324882,0.313328186160089
"Concord",2011 Q3,44182,405095.310546875,0.349230764003901,111388,0.785000011324882,0.396649549323087
"Concord",2011 Q4,24585,222849.890625,0.262499999254942,111388,0.785000011324882,0.220714978274141
"Corona",2007 Q3,43405,459562.6640625,2.48299999237061,121493,0.77199999988079,0.357263381429383
"Corona",2007 Q4,70217,697820.19140625,2.49785714490073,121493,0.77199999988079,0.577950993061329
"Corona",2008 Q1,39741,367702.530273438,2.54285713604518,121493,0.77199999988079,0.327105265323928
"Corona",2008 Q2,62466,642823.0625,2.24750004212062,121493,0.77199999988079,0.514153078778201
"Corona",2008 Q3,68203,745478.8125,2.1942857503891,121493,0.77199999988079,0.56137390631559
"Corona",2008 Q4,41735,435273.583984375,2.18636367537759,121493,0.77199999988079,0.343517733531973
"Corona",2009 Q1,36456,347379.732421875,2.20000004768372,121493,0.77199999988079,0.300066670507766
"Corona",2009 Q2,62258,571952.2890625,2.0141666730245,121493,0.77199999988079,0.512441045986189
"Corona",2009 Q3,72318.0001220703,695346.900390625,1.89789471500798,121493,0.77199999988079,0.595244171450786
"Corona",2009 Q4,38103.9997558594,392459,1.89999997615814,121493,0.77199999988079,0.313631236004209
"Corona",2010 Q1,61215,507239.41015625,1.89857140609196,121493,0.77199999988079,0.503856189245471
"Corona",2010 Q2,140440.999511719,1336940.99023438,1.65147054896635,121493,0.77199999988079,1.15595959859184
"Corona",2010 Q3,71730,652194.3984375,1.53687495738267,121493,0.77199999988079,0.590404385437844
"Corona",2010 Q4,80996,731864.3984375,1.54947363702874,121493,0.77199999988079,0.666672153951256
"Corona",2011 Q1,183560,1523271.44140625,1.24575000107288,121493,0.77199999988079,1.51086893895122
"Corona",2011 Q2,218642,1876542.3984375,1.09792455187384,121493,0.77199999988079,1.79962631591944
"Corona",2011 Q3,454206,3415049.18164062,0.997108447264477,121493,0.77199999988079,3.73853637658137
"Corona",2011 Q4,421577.000061035,3241222.140625,0.649999976158142,121493,0.77199999988079,3.46996946376363
"Culver City",2007 Q3,8542,84495.1416015625,2.5,38778,0.77199999988079,0.22027953994533
"Culver City",2007 Q4,9487.00024414062,88898.83203125,2.5,38778,0.77199999988079,0.244649034095121
"Culver City",2008 Q1,3485,34020.171875,2.5,38778,0.77199999988079,0.089870545154469
"Culver City",2008 Q2,13526,139129.87890625,2.25500005483628,38778,0.77199999988079,0.348806024034246
"Culver City",2008 Q3,20086,246568.58984375,2.19800004959107,38778,0.77199999988079,0.517974109030894
"Culver City",2008 Q4,11935,127050.53125,2.20000004768372,38778,0.77199999988079,0.307777605858992
"Culver City",2009 Q1,6775,72229.55078125,2.20000004768372,38778,0.77199999988079,0.174712465831141
"Culver City",2009 Q2,24767,230549.283203125,2.15571432454246,38778,0.77199999988079,0.638686884315849
"Culver City",2009 Q3,11854,108638,1.89999997615814,38778,0.77199999988079,0.305688792614369
"Culver City",2009 Q4,10016,81672.08984375,1.89999997615814,38778,0.77199999988079,0.258290783433906
"Culver City",2010 Q1,11235,99244,1.89999997615814,38778,0.77199999988079,0.289726133374594
"Culver City",2010 Q2,24382,237511,1.71666663885116,38778,0.77199999988079,0.62875857444943
"Culver City",2010 Q3,23742,240958.798828125,1.54749995470047,38778,0.77199999988079,0.612254371035123
"Culver City",2010 Q4,24023,208777.978515625,1.54999995231628,38778,0.77199999988079,0.619500747846717
"Culver City",2011 Q1,33370,307796,1.26874999701977,38778,0.77199999988079,0.860539481149105
"Culver City",2011 Q2,12764,127175.30078125,1.07749998569488,38778,0.77199999988079,0.329155706844087
"Culver City",2011 Q3,23937,133431.48046875,1.10000002384186,38778,0.77199999988079,0.61728299551292
"Culver City",2011 Q4,9458,62425,0.649999976158142,38778,0.77199999988079,0.243901181082057
"Cupertino",2007 Q3,12902,122217,2.35000002384186,49381,0.785000011324882,0.26127457929163
"Cupertino",2007 Q4,52040,533106.630859375,2.20000004768372,49381,0.785000011324882,1.05384662117009
"Cupertino",2008 Q1,40414,455017.23046875,2.14333337545395,49381,0.785000011324882,0.818411939814909
"Cupertino",2008 Q2,25804.0001220703,302295.818359375,1.89749997854233,49381,0.785000011324882,0.52254916105527
"Cupertino",2008 Q3,60910,649280.01953125,1.89368419270766,49381,0.785000011324882,1.23347036309512
"Cupertino",2008 Q4,27029.9998779297,260962.140625,1.89299998283386,49381,0.785000011324882,0.547376518862107
"Cupertino",2009 Q1,17689,173222.669921875,1.54999995231628,49381,0.785000011324882,0.358214697960754
"Cupertino",2009 Q2,51505,464130.87890625,1.54545450210571,49381,0.785000011324882,1.04301249468419
"Cupertino",2009 Q3,48816,452819.958984375,1.38714283704758,49381,0.785000011324882,0.988558352402746
"Cupertino",2009 Q4,39014,371090.91015625,1.10000002384186,49381,0.785000011324882,0.790060954618173
"Cupertino",2010 Q1,32017,287802.080078125,1.09200001955032,49381,0.785000011324882,0.648366780745631
"Cupertino",2010 Q2,59473.9998779297,465319.072265625,0.765999992688497,49381,0.785000011324882,1.20439035009274
"Cupertino",2010 Q3,77174.9997558594,673277.634765625,0.636999979615211,49381,0.785000011324882,1.56284805402603
"Cupertino",2010 Q4,31273,282077.828125,0.447777767976125,49381,0.785000011324882,0.633300257183937
"Cupertino",2011 Q1,38859,305840.19921875,0.348888883988063,49381,0.785000011324882,0.78692209554282
"Cupertino",2011 Q2,41344,342408.3203125,0.339999994635582,49381,0.785000011324882,0.837245094267026
"Cupertino",2011 Q3,53289,451201.025390625,0.349999994039536,49381,0.785000011324882,1.07913975010632
"Cupertino",2011 Q4,18306,177901.30078125,0.25,49381,0.785000011324882,0.37070938215103
"Danville",2007 Q3,35093.0004882812,345580.1875,2.37500002384186,52098,0.785000011324882,0.673595924762587
"Danville",2007 Q4,46632.9997558594,454136.9609375,2.19833338260651,52098,0.785000011324882,0.895101534720323
"Danville",2008 Q1,51596,547577.84375,2.08000001907349,52098,0.785000011324882,0.990364313409344
"Danville",2008 Q2,30894,298119.078125,1.89999997615814,52098,0.785000011324882,0.592997811816193
"Danville",2008 Q3,82093,907844.798828125,1.89549998044968,52098,0.785000011324882,1.5757418710891
"Danville",2008 Q4,110427.000244141,1078739.65429688,1.79599996805191,52098,0.785000011324882,2.11960152489809
"Danville",2009 Q1,5108,53613.91015625,1.54999995231628,52098,0.785000011324882,0.0980459902491458
"Danville",2009 Q2,90030,850108.33203125,1.5493332862854,52098,0.785000011324882,1.7280893700334
"Danville",2009 Q3,107156,888255.5625,1.3288235243629,52098,0.785000011324882,2.05681600061423
"Danville",2009 Q4,46772,381989.51953125,1.0437500178814,52098,0.785000011324882,0.897769588083996
"Danville",2010 Q1,90928.9997558594,767979.80078125,1.02888890604178,52098,0.785000011324882,1.74534530607431
"Danville",2010 Q2,79061,688394.221679688,0.676470567198361,52098,0.785000011324882,1.51754385964912
"Danville",2010 Q3,78424,694856.1875,0.645714265959603,52098,0.785000011324882,1.50531690276018
"Danville",2010 Q4,15510,162780.6484375,0.424999989569187,52098,0.785000011324882,0.297708165380629
"Danville",2011 Q1,48370,421315.19921875,0.349999994039536,52098,0.785000011324882,0.928442550577757
"Danville",2011 Q2,9593,89131.51953125,0.349999994039536,52098,0.785000011324882,0.184133747936581
"Danville",2011 Q3,67447,543777.171875,0.336666663487753,52098,0.785000011324882,1.29461783561749
"Danville",2011 Q4,52518,407103.40625,0.25,52098,0.785000011324882,1.00806172981688
"Davis",2007 Q3,62017,952663.88671875,2.40409092469649,42659,0.785000011324882,1.45378466443189
"Davis",2007 Q4,85474.0004882812,918626.572265625,2.18857147438186,42659,0.785000011324882,2.00365691854664
"Davis",2008 Q1,35599,341863.650390625,2.0450000166893,42659,0.785000011324882,0.834501511990436
"Davis",2008 Q2,73005,763425.3671875,1.89999997615814,42659,0.785000011324882,1.71136219789493
"Davis",2008 Q3,61320,645216.2890625,1.87352939213023,42659,0.785000011324882,1.43744579104058
"Davis",2008 Q4,86596,881097.900390625,1.69499996304512,42659,0.785000011324882,2.02995850816944
"Davis",2009 Q1,27451.0002441406,265189.0390625,1.54999995231628,42659,0.785000011324882,0.643498446849214
"Davis",2009 Q2,137546.999755859,1313264.61328125,1.5378946912916,42659,0.785000011324882,3.22433717986496
"Davis",2009 Q3,106069,1033191.54101562,1.36967739751262,42659,0.785000011324882,2.48643896950233
"Davis",2009 Q4,93202.0001220703,831348.19921875,1.09375002235174,42659,0.785000011324882,2.18481446170961
"Davis",2010 Q1,52906,519470.640625,1.03937502205372,42659,0.785000011324882,1.24020722473569
"Davis",2010 Q2,81696,745936.46875,0.687083313862483,42659,0.785000011324882,1.91509411847441
"Davis",2010 Q3,78783,576383.668945312,0.633636343208226,42659,0.785000011324882,1.84680841088633
"Davis",2010 Q4,17816,138755.25,0.407999992370606,42659,0.785000011324882,0.417637544246232
"Davis",2011 Q1,55257,525977.3203125,0.349999994039536,42659,0.785000011324882,1.29531869007712
"Davis",2011 Q2,39013,331864.94921875,0.349999994039536,42659,0.785000011324882,0.91453151738203
"Davis",2011 Q3,48457.9997558594,405785.69921875,0.349999994039536,42659,0.785000011324882,1.13593848322416
"Davis",2011 Q4,83601,651787.791015625,0.25,42659,0.785000011324882,1.95975058018238
"Dublin",2007 Q3,10025,34816,2.35000002384186,35077,0.785000011324882,0.285799811842518
"Dublin",2007 Q4,6293,58971,2.20000004768372,35077,0.785000011324882,0.179405308321692
"Dublin",2008 Q1,10699,88810.16015625,2.09666669368744,35077,0.785000011324882,0.305014681985347
"Dublin",2008 Q2,11171,108533.05078125,1.89999997615814,35077,0.785000011324882,0.318470792827209
"Dublin",2008 Q3,11141,109511,1.88999998569489,35077,0.785000011324882,0.317615531544887
"Dublin",2008 Q4,5840,56837,1.72499996423721,35077,0.785000011324882,0.166490862958634
"Dublin",2009 Q1,10427,100030.25,1.54999995231628,35077,0.785000011324882,0.297260313025629
"Dublin",2009 Q2,7467,66777,1.54999995231628,35077,0.785000011324882,0.212874533169883
"Dublin",2009 Q3,5522,49663.740234375,1.51999998092652,35077,0.785000011324882,0.157425093366023
"Dublin",2009 Q4,9398,126655,1.10000002384186,35077,0.785000011324882,0.267924851041993
"Dublin",2010 Q1,10210,99206,0.875000000000001,35077,0.785000011324882,0.291073923083502
"Dublin",2010 Q2,21356,172277.049804688,0.643333315849304,35077,0.785000011324882,0.608831998175443
"Dublin",2010 Q3,7335,61071.76171875,0.649999976158142,35077,0.785000011324882,0.209111383527668
"Dublin",2010 Q4,4014.99975585938,41176.80078125,0.349999994039536,35077,0.785000011324882,0.114462461323927
"Dublin",2011 Q1,7422,79556.599609375,0.349999994039536,35077,0.785000011324882,0.211591641246401
"Dublin",2011 Q2,24598,211851.499023438,0.349999994039536,35077,0.785000011324882,0.701257234085013
"Dublin",2011 Q3,34914,284869.599609375,0.34899999499321,35077,0.785000011324882,0.995353080366052
"Dublin",2011 Q4,27177,216884.76953125,0.25,35077,0.785000011324882,0.774781195655273
"El Cajon",2007 Q3,33846,331436.828125,2.49833333492279,55063,0.857999995350838,0.614677732778817
"El Cajon",2007 Q4,45836,419085.33984375,2.41727274114435,55063,0.857999995350838,0.832428309391061
"El Cajon",2008 Q1,15078,177106.291015625,2.20000004768372,55063,0.857999995350838,0.273831792673846
"El Cajon",2008 Q2,22241,231202,2.19200005531311,55063,0.857999995350838,0.403919147158709
"El Cajon",2008 Q3,69869,599820.701171875,2.19454550743103,55063,0.857999995350838,1.26889199644044
"El Cajon",2008 Q4,37777,398349.6640625,1.89857140609196,55063,0.857999995350838,0.686068684960863
"El Cajon",2009 Q1,26442,224096.322265625,1.89499998092651,55063,0.857999995350838,0.480213573543033
"El Cajon",2009 Q2,142704.000244141,1224042.16015625,1.78687496855855,55063,0.857999995350838,2.59164956947752
"El Cajon",2009 Q3,155859,1284050.15429688,1.52678567596844,55063,0.857999995350838,2.83055772478797
"El Cajon",2009 Q4,314610,2502351.43847656,1.20224490457652,55063,0.857999995350838,5.713637106587
"El Cajon",2010 Q1,144750,1198951.94433594,1.03275863466592,55063,0.857999995350838,2.6288070028876
"El Cajon",2010 Q2,118417,864360.39453125,0.649999976158142,55063,0.857999995350838,2.15057298004104
"El Cajon",2010 Q3,156454,1109539.86328125,0.648928548608507,55063,0.857999995350838,2.84136352904854
"El Cajon",2010 Q4,133612,1040403.15625,0.512258050903197,55063,0.857999995350838,2.42652961153588
"El Cajon",2011 Q1,150727.000488281,1191071.49023438,0.349999994039536,55063,0.857999995350838,2.73735540178125
"El Cajon",2011 Q2,208438,1684798.18945312,0.349534878204036,55063,0.857999995350838,3.78544576212702
"El Cajon",2011 Q3,191208.999511719,1543273.60742188,0.302631575810282,55063,0.857999995350838,3.47254961610735
"El Cajon",2011 Q4,177957,1331904.81640625,0.25,55063,0.857999995350838,3.23187984672103
"El Cerrito",2007 Q3,19737,205701.30078125,2.42375001311302,24819,0.785000011324882,0.79523751964221
"El Cerrito",2007 Q4,11332,111265.8984375,2.1975000500679,24819,0.785000011324882,0.456585680325557
